temperature,humidity,rainfall,nitrogen,phosphorus,potassium,ph,label
34.3,36.6,80.4,83.2,50.0,7.2,6.7,Mataki
33.0,30.8,57.2,23.9,30.6,156.6,7.3,Mint(Pudina)
18.2,80.9,156.7,83.5,114.5,8.3,7.8,Elephant Yam (Suran)
32.5,79.9,110.3,138.9,3.0,44.5,7.6,Jack Fruit
38.7,54.4,229.6,28.9,101.1,2.9,5.0,Lime
14.3,57.9,287.8,50.5,127.2,24.7,7.0,Brinjal
15.2,81.5,122.7,46.6,79.6,78.2,5.7,Beetroot
38.5,34.8,195.6,128.2,1.4,129.3,6.4,Chilly Capsicum
38.2,78.6,116.6,114.8,59.7,36.0,6.3,Tamarind Fruit
35.4,37.0,291.2,37.0,50.7,30.6,6.0,Mango
15.6,63.4,211.9,125.8,65.3,158.9,5.2,Sunflower
25.4,72.8,118.4,17.0,80.6,67.0,6.3,Potato
33.3,69.2,297.4,28.6,139.3,64.6,6.1,Marigold(Calcutta)
14.2,50.9,147.4,71.6,134.7,179.2,5.0,Cashewnuts
35.7,46.0,178.6,15.0,95.7,171.4,7.4,Sunflower
10.4,51.2,85.8,129.4,15.1,79.5,5.4,Mango (Raw-Ripe)
19.3,78.4,164.2,21.0,63.6,40.6,6.1,Sunflower
35.6,43.2,95.1,2.2,30.5,106.3,6.7,Green Chilli
18.5,68.4,201.9,21.5,30.0,127.4,5.0,Apple
11.1,55.9,76.5,30.9,114.2,101.5,6.0,Chilly Capsicum
35.5,38.2,227.2,77.4,43.0,86.1,5.5,Beetroot
26.5,36.7,252.4,106.5,118.9,39.0,5.6,Sunflower
16.2,72.4,121.1,37.4,127.5,33.3,4.8,Bengal Gram(Gram)(Whole)
29.7,34.1,182.4,105.0,40.3,10.5,6.5,Goat
28.3,85.2,76.6,29.5,53.7,165.8,5.6,Ginger(Dry)
30.5,68.0,156.8,125.9,75.3,103.7,4.7,Lentil (Masur)(Whole)
34.1,36.0,209.1,98.4,130.4,46.0,6.9,Peach
17.3,89.5,99.4,80.6,134.2,30.1,8.4,Guar
21.9,72.8,99.8,124.6,41.7,75.4,4.7,Paddy(Dhan)(Common)
20.0,79.6,122.9,23.1,102.4,131.0,8.0,Plum
19.7,42.3,243.6,112.0,31.0,53.6,5.5,Tomato
35.9,79.0,103.6,26.5,117.4,37.9,6.5,Black Gram Dal (Urd Dal)
17.8,80.3,98.4,113.2,115.1,102.3,5.4,Peach
25.4,51.8,232.5,41.8,78.7,88.8,5.6,Sugarcane
33.8,42.5,98.1,137.3,100.8,140.8,5.6,Maize
37.2,88.9,137.5,36.5,79.3,38.4,4.6,Sugarcane
21.2,83.5,86.3,78.9,140.8,70.7,7.5,Black Gram Dal (Urd Dal)
17.6,52.4,261.5,86.5,109.0,43.9,7.4,Goat
25.7,68.6,269.5,57.4,60.7,108.1,4.6,Ox
16.5,79.5,296.8,78.0,40.3,81.7,5.2,Soanf
25.4,39.4,297.8,24.2,109.0,162.2,5.1,Sabu Dan
27.1,57.3,87.4,63.0,40.4,193.3,8.0,Onion
32.8,38.2,96.5,88.7,141.6,24.2,5.1,Cotton
27.3,51.4,246.9,35.1,81.8,73.5,7.1,Cherry
29.3,82.2,227.3,72.7,142.1,142.4,6.9,Drumstick
39.5,64.2,160.7,77.2,16.8,82.4,6.3,Long Melon(Kakri)
26.3,39.3,112.7,103.4,116.9,57.2,6.0,Ragi (Finger Millet)
36.5,73.4,217.4,111.8,37.3,126.7,6.3,Goat
27.3,68.7,54.2,134.5,6.5,29.3,4.6,Sugar
26.8,71.2,214.5,16.4,116.0,25.3,7.3,Mango
20.6,47.2,124.1,32.7,6.1,3.7,8.5,Jamun(Narale Hannu)
12.2,71.1,175.8,107.1,70.4,30.6,7.1,Garlic
31.3,84.4,83.1,83.0,86.9,72.5,6.3,Paddy(Dhan)(Common)
17.8,59.8,223.2,48.8,135.8,8.0,6.2,Other Pulses
27.9,74.4,102.7,117.8,4.4,173.0,6.3,Gur(Jaggery)
11.4,72.3,234.4,8.6,78.1,50.2,7.7,Water Melon
31.3,36.2,161.7,131.8,57.6,89.0,7.5,Raddish
14.1,73.5,90.1,98.3,100.4,94.2,5.0,Sugar
15.6,88.8,93.9,62.2,44.7,88.8,5.5,Snakeguard
17.3,74.1,277.0,110.0,97.7,59.0,6.7,Other Pulses
39.0,81.9,122.5,94.5,104.1,88.5,8.0,Long Melon(Kakri)
37.0,77.2,68.5,57.0,48.9,161.0,6.1,Jute
30.1,54.5,89.1,40.9,76.9,24.9,4.5,Other Pulses
25.4,56.3,299.1,32.1,79.3,137.5,7.3,Mint(Pudina)
30.1,73.6,252.3,56.4,108.1,20.5,8.0,Banana - Green
27.0,39.4,222.7,71.9,94.3,182.4,6.3,Grapes
32.2,73.5,248.3,32.8,53.7,78.3,8.3,Plum
28.1,33.9,293.1,76.2,81.2,106.6,6.9,Corriander seed
19.0,56.9,131.2,15.3,60.5,156.7,6.1,Elephant Yam (Suran)
29.1,46.9,266.5,50.1,71.7,13.0,5.6,Brinjal
21.9,82.6,58.2,44.0,105.4,45.4,5.3,Ground Nut Seed
36.9,56.0,91.6,44.6,62.7,146.3,4.6,Green Chilli
17.2,61.5,62.3,53.1,25.2,4.6,5.9,Banana
14.7,45.0,187.3,100.0,95.7,57.4,8.3,Ghee
30.8,45.7,281.2,25.1,131.2,64.1,5.0,Snakeguard
37.2,84.2,280.9,69.5,125.6,194.9,5.8,Ragi (Finger Millet)
13.9,46.5,148.6,59.1,59.6,186.1,7.4,Sunflower
29.1,61.0,200.6,2.5,0.6,112.8,6.6,Leafy Vegetable
35.6,77.8,160.5,122.9,33.7,119.8,5.1,Tender Coconut
14.1,34.2,273.4,54.3,41.7,148.6,7.8,Snakeguard
22.6,73.6,76.8,28.8,21.4,163.4,4.8,Corriander seed
13.9,89.1,202.0,70.1,55.4,184.2,5.5,Black Gram (Urd Beans)(Whole)
12.6,85.6,163.9,50.9,91.3,138.1,5.3,Seetapal
25.8,81.0,65.0,31.8,37.6,79.3,7.7,Long Melon(Kakri)
30.8,86.4,188.6,84.0,141.7,131.6,4.6,Mataki
24.3,30.3,293.9,48.9,37.4,45.6,5.1,Corriander seed
38.9,63.3,181.4,118.8,92.9,15.3,6.5,Jute
38.0,67.7,298.5,75.2,103.0,11.5,7.0,Mango
21.8,45.8,288.7,84.5,135.4,41.7,5.1,Apple
39.3,39.5,171.9,51.0,92.7,26.5,6.2,Tomato
20.4,71.4,50.0,130.5,79.8,127.2,7.2,Turmeric
27.7,74.0,240.5,42.2,9.8,7.7,7.6,Carrot
30.1,51.8,283.9,79.2,18.6,102.3,7.1,Bengal Gram(Gram)(Whole)
18.6,89.0,143.4,109.7,64.8,177.1,7.3,Ajwan
33.4,70.2,74.5,139.6,109.7,150.6,4.8,Beetroot
22.5,37.1,132.6,101.5,88.7,24.6,5.2,Soanf
14.4,79.0,106.4,83.7,18.1,200.6,6.3,Karbuja(Musk Melon)
30.2,47.8,229.6,133.6,104.6,176.9,4.5,Peas Wet
16.4,80.1,155.1,80.8,126.6,177.0,6.0,Corriander seed
38.4,38.7,94.3,120.8,57.0,0.9,5.6,Garlic
15.3,76.5,130.4,112.7,25.2,101.0,7.3,Litchi
25.8,79.7,105.5,27.3,115.0,144.3,7.7,Bengal Gram Dal (Chana Dal)
22.4,47.6,143.8,71.3,46.3,198.6,8.2,Amla(Nelli Kai)
29.7,40.6,185.9,134.1,91.1,10.2,8.5,Seetapal
29.7,52.7,137.7,15.1,5.7,171.2,6.5,Tomato
39.2,43.7,115.7,11.9,141.4,144.8,4.5,Little gourd (Kundru)
37.4,41.7,203.2,138.0,127.9,196.1,5.9,Sabu Dan
21.4,51.4,62.2,65.0,121.3,37.0,5.1,Cauliflower
26.3,74.4,239.2,84.9,24.2,163.5,7.4,Black pepper
30.0,83.4,288.0,131.6,117.4,182.3,4.7,Onion
37.7,58.8,205.9,116.2,52.3,88.2,6.1,Pumpkin
12.3,63.8,63.6,82.3,109.3,67.5,6.5,Ragi (Finger Millet)
39.5,71.5,270.8,132.7,70.6,144.0,7.9,French Beans (Frasbean)
35.2,73.5,273.7,16.5,143.6,42.9,4.5,Little gourd (Kundru)
15.0,49.4,75.9,114.1,43.0,200.1,7.3,She Buffalo
20.9,88.3,290.6,35.2,72.1,61.7,5.6,Pineapple
23.3,63.4,179.4,120.2,94.5,38.7,4.8,Jute
38.3,81.0,261.2,129.4,73.3,50.7,6.1,Gur(Jaggery)
34.7,40.4,171.5,16.4,98.9,194.7,5.0,Pumpkin
22.9,47.5,69.4,33.4,126.9,177.9,7.0,Wheat
17.0,57.8,210.4,75.5,23.0,120.8,8.0,French Beans (Frasbean)
34.0,55.4,210.6,40.2,20.7,138.4,6.3,She Buffalo
30.3,52.0,260.7,136.9,29.8,118.3,4.5,Jowar(Sorghum)
39.4,68.3,98.4,16.7,137.2,89.0,5.3,Masur Dal
12.3,46.9,196.3,35.9,135.4,26.9,7.7,Almond(Badam)
22.3,54.5,243.2,33.7,140.5,104.6,5.6,Soyabean
39.3,82.3,265.5,130.7,129.6,159.1,7.4,Soyabean
16.9,88.2,215.0,27.6,108.8,35.6,4.8,Cardamoms
36.3,79.9,113.5,32.1,125.3,17.4,6.1,Leafy Vegetable
29.3,32.3,205.4,108.9,72.6,73.3,5.6,Safflower
39.2,79.7,82.9,129.1,65.3,76.2,6.3,Jute
37.1,70.3,274.4,62.6,63.4,160.8,4.9,Coriander(Leaves)
29.6,70.9,238.0,70.5,129.6,192.0,7.7,Water Melon
19.8,43.1,147.8,78.3,99.3,197.6,8.2,Plum
15.0,46.9,180.3,38.8,30.5,18.0,5.1,Onion
24.2,70.6,268.6,104.9,136.1,11.0,4.5,Litchi
21.4,40.6,230.7,99.1,29.1,32.5,4.8,Green Gram (Moong)(Whole)
16.8,68.4,164.3,56.0,86.0,100.7,5.7,Bengal Gram(Gram)(Whole)
12.0,46.8,59.8,1.9,51.2,39.9,5.6,Apple
15.0,72.8,216.6,135.2,110.4,194.9,7.3,Pointed gourd (Parval)
27.5,36.6,175.4,130.4,73.4,161.7,4.6,Mango (Raw-Ripe)
22.6,87.7,199.8,113.0,15.9,81.4,5.8,Peas Wet
34.2,73.4,246.9,53.2,35.8,4.9,7.0,Chikoos(Sapota)
14.6,55.2,203.5,1.1,104.3,114.5,6.4,Sweet Pumpkin
10.6,64.6,87.5,1.7,15.2,64.3,7.2,Chilly Capsicum
38.6,62.6,221.7,114.3,115.9,15.0,7.5,Green Peas
37.3,72.5,276.0,23.1,103.3,150.0,6.3,Coconut
10.7,53.8,170.7,23.7,6.4,38.8,7.2,Peach
15.2,69.2,56.4,8.9,32.1,105.1,6.7,Gur(Jaggery)
20.1,53.9,277.4,133.8,17.5,24.4,8.2,Black Gram (Urd Beans)(Whole)
24.6,72.1,178.3,122.1,41.9,17.7,8.2,Seetapal
26.7,65.2,191.1,53.0,48.9,184.4,6.9,Mango
28.8,52.5,85.3,99.3,123.9,140.6,4.6,Pear(Marasebu)
36.6,55.2,174.2,128.4,112.6,26.8,6.8,Almond(Badam)
11.5,59.2,138.9,35.2,100.7,157.7,5.5,Pointed gourd (Parval)
23.3,60.2,239.4,40.4,38.3,62.1,6.7,Ox
39.9,82.1,154.3,45.8,86.5,167.6,6.4,Jack Fruit
35.3,83.9,116.2,99.6,14.5,6.9,6.7,Lentil (Masur)(Whole)
24.9,65.8,133.6,107.9,15.5,15.4,7.4,Cashewnuts
24.6,64.7,222.3,15.0,119.1,89.3,4.8,Masur Dal
30.7,68.7,230.0,84.0,23.4,12.6,7.8,Leafy Vegetable
21.8,43.1,158.6,65.9,18.5,4.8,5.1,Brinjal
19.8,36.8,267.5,89.1,23.9,88.1,5.6,Drumstick
30.5,89.1,276.4,122.0,43.8,153.9,7.9,Chikoos(Sapota)
32.8,60.6,163.9,81.8,129.1,18.5,7.3,Beans
37.4,41.6,147.3,131.6,61.9,113.7,4.8,Chilly Capsicum
27.8,30.6,209.0,127.9,88.8,179.1,7.4,Banana - Green
33.3,39.1,93.5,14.1,107.0,144.8,8.4,Brinjal
30.8,81.6,145.1,135.1,38.4,64.7,8.2,Ajwan
33.2,44.6,120.2,83.9,130.8,118.6,7.1,Brinjal
23.5,49.5,167.8,114.6,18.1,175.8,8.1,Grapes
30.6,57.8,238.0,55.7,21.9,94.6,8.3,Safflower
21.7,83.0,72.9,76.0,12.9,96.4,5.0,Onion
39.9,45.6,233.9,77.2,45.4,32.9,8.1,Linseed
20.6,34.4,218.3,115.5,44.2,203.0,4.8,Cardamoms
20.5,37.9,116.5,61.4,4.4,158.0,7.0,Cauliflower
11.9,37.1,106.8,47.8,55.2,71.0,5.5,Methi Seeds
36.8,38.0,137.3,69.2,4.8,54.9,6.9,Banana
18.9,63.6,235.9,83.4,138.3,123.5,8.1,Masur Dal
18.8,63.6,125.2,23.4,59.0,47.6,6.6,Papaya
14.4,75.4,104.5,111.7,27.5,147.9,5.8,Banana - Green
10.1,51.9,84.7,96.6,69.5,61.9,6.4,Pear(Marasebu)
36.9,61.2,161.9,78.1,24.1,125.8,6.0,Banana - Green
18.2,50.5,162.2,127.9,27.5,1.0,4.7,Jamun(Narale Hannu)
16.9,38.2,99.2,7.7,28.7,1.9,7.0,Maize
32.7,42.5,134.4,113.4,100.9,157.0,6.3,Raddish
26.7,38.1,140.3,93.4,81.0,112.5,6.5,Mataki
36.7,64.2,253.0,113.1,27.5,22.6,7.4,Guar
10.2,50.2,172.7,98.7,113.3,136.0,7.0,Banana - Green
28.1,82.2,157.9,68.1,11.9,8.6,6.4,She Buffalo
22.3,57.5,291.1,116.3,24.2,163.7,5.2,Kulthi(Horse Gram)
15.9,87.3,199.5,105.6,103.5,179.1,8.3,Chow Chow
17.1,38.7,60.5,66.1,41.6,202.3,5.5,Cow
11.8,66.7,144.6,111.1,126.8,174.5,7.6,Turmeric
35.4,39.5,55.4,109.9,10.8,202.6,7.2,Beetroot
18.1,36.3,264.8,21.4,14.0,43.8,4.5,Gur(Jaggery)
29.6,48.8,113.6,114.7,127.6,107.7,5.5,Cucumbar(Kheera)
23.3,48.7,258.5,65.0,8.7,56.4,5.4,Jute
28.1,48.7,277.5,121.9,80.9,66.6,5.7,Rice
29.0,33.6,68.7,76.3,41.3,127.7,6.9,Ginger(Green)
30.3,76.6,189.2,90.4,2.0,33.2,8.4,Other Pulses
15.6,49.5,73.6,11.2,102.8,103.2,6.8,Wheat
37.3,48.2,238.5,66.4,130.3,163.5,8.1,Lentil (Masur)(Whole)
16.3,47.7,262.0,53.3,41.6,165.2,4.6,Methi(Leaves)
32.3,59.9,244.9,63.1,142.6,60.0,4.9,Kulthi(Horse Gram)
23.1,85.2,136.3,7.7,29.6,85.8,5.4,Ajwan
39.7,70.2,121.5,95.3,96.6,124.3,7.3,Banana
18.1,32.8,158.1,115.8,3.6,138.4,8.2,Peach
19.6,69.5,205.8,69.2,30.6,78.3,6.7,Mataki
36.5,46.7,95.1,106.5,26.6,8.5,7.0,Coconut
28.2,59.4,172.2,10.9,27.7,65.8,6.2,Jamun(Narale Hannu)
30.9,78.5,215.9,21.2,15.0,117.4,6.1,Snakeguard
33.5,70.0,275.0,39.9,130.6,26.8,7.1,Mango
38.3,68.3,263.6,139.8,26.5,142.3,8.0,Raddish
26.2,72.0,257.0,110.8,128.0,198.3,6.3,Arecanut(Betelnut/Supari)
24.1,34.6,226.5,55.1,39.5,0.7,7.4,Long Melon(Kakri)
17.5,60.1,139.7,18.4,41.7,200.0,5.9,Gur(Jaggery)
29.4,42.6,154.3,120.7,30.9,80.1,5.8,Papaya
24.1,39.0,116.0,132.7,53.2,186.1,5.7,Mustard
38.0,47.5,269.6,39.6,116.9,42.9,5.7,Kulthi(Horse Gram)
17.6,31.8,152.6,3.8,0.1,162.5,5.8,Arecanut(Betelnut/Supari)
27.2,64.0,269.5,78.1,139.2,10.0,4.9,Masur Dal
28.0,51.3,100.5,114.2,81.2,202.4,6.0,Lentil (Masur)(Whole)
35.5,30.0,281.3,7.5,24.8,6.0,6.6,Soanf
19.1,59.8,197.2,109.5,32.9,26.3,6.4,Pear(Marasebu)
10.9,37.1,128.0,62.1,17.5,24.6,7.4,Cabbage
39.0,36.2,165.0,58.7,87.0,166.5,7.9,Drumstick
38.5,36.1,230.6,115.4,101.9,79.0,6.0,Methi(Leaves)
14.2,43.1,211.9,59.0,21.3,98.2,4.6,Garlic
20.1,61.1,294.8,97.5,97.4,49.3,7.5,"Sesamum(Sesame,Gingelly,Til)"
21.3,55.2,262.6,137.2,7.5,119.0,6.6,Leafy Vegetable
35.3,60.7,247.4,25.1,83.1,201.7,5.7,Green Chilli
14.4,57.8,243.7,47.2,91.8,10.3,6.9,Jowar(Sorghum)
29.9,54.2,129.2,130.7,114.5,23.5,5.0,Linseed
11.8,46.7,299.9,13.9,73.4,174.1,5.7,Brinjal
22.9,38.5,216.0,30.3,14.1,176.7,6.3,Potato
39.8,48.9,218.5,118.2,132.8,147.2,5.6,Ginger(Green)
29.4,38.8,135.5,127.3,132.1,117.9,7.3,Groundnut
35.2,74.5,282.7,23.2,20.9,111.0,7.0,Bajra(Pearl Millet/Cumbu)
27.8,80.6,154.4,74.5,143.7,109.0,6.8,Groundnut
27.7,62.2,263.5,6.9,120.8,173.0,5.6,Potato
30.7,66.2,204.7,131.7,112.5,26.2,5.9,Papaya
19.5,72.3,113.2,106.2,81.4,61.5,6.1,Kulthi(Horse Gram)
27.4,43.5,66.2,87.6,60.4,127.6,5.3,Chikoos(Sapota)
16.2,42.5,87.9,76.5,133.4,203.3,5.6,Brinjal
26.7,58.1,220.9,84.4,18.0,135.3,6.9,Water Melon
32.8,42.6,73.3,49.2,19.7,116.0,6.2,Black Gram (Urd Beans)(Whole)
37.7,39.1,191.7,107.0,109.8,107.8,7.0,Bajra(Pearl Millet/Cumbu)
21.2,86.4,293.4,39.7,44.3,99.6,6.3,Snakeguard
26.2,83.1,269.2,62.4,35.7,46.2,4.6,Bajra(Pearl Millet/Cumbu)
25.2,53.1,153.2,83.4,8.7,36.0,5.4,Peas Wet
17.2,58.2,163.9,81.5,51.7,33.7,6.5,Cauliflower
10.1,66.8,139.0,16.5,64.5,150.8,8.3,Bengal Gram(Gram)(Whole)
34.0,46.3,58.3,72.4,28.5,155.4,7.1,Soanf
13.9,78.6,223.9,133.6,77.6,73.2,8.4,Carrot
18.3,42.3,54.2,95.1,11.1,86.3,6.9,Lime
32.7,77.6,223.8,4.5,85.5,71.1,5.3,Sugarcane
29.7,63.2,124.0,10.8,89.6,100.1,7.5,Black Gram (Urd Beans)(Whole)
25.7,33.3,293.3,31.7,44.1,62.3,5.4,Garlic
39.5,76.2,291.5,72.0,68.7,154.9,8.0,Turmeric
15.6,83.3,252.1,72.9,105.0,75.1,4.6,Peas Wet
12.3,87.7,111.4,1.3,62.9,73.6,6.7,Paddy(Dhan)(Common)
13.4,67.4,221.0,89.1,110.6,193.4,7.9,Maize
13.2,75.7,279.5,30.5,134.2,47.6,6.6,Cummin Seed(Jeera)
29.6,49.2,110.8,47.9,115.5,120.2,5.5,Mint(Pudina)
22.0,79.0,227.1,116.0,41.4,37.9,8.4,Beans
15.3,82.0,120.6,133.1,84.3,89.5,6.8,Green Gram Dal (Moong Dal)
30.6,51.2,295.1,41.8,1.0,105.7,5.1,Cabbage
30.5,84.7,256.4,63.1,56.2,49.2,6.0,Rice
10.8,82.6,294.3,70.3,45.6,54.0,4.8,Onion Green
18.5,57.7,217.8,22.7,70.5,151.4,8.0,Ajwan
38.0,50.7,96.5,131.9,66.9,85.5,5.6,Soyabean
14.4,66.5,257.9,104.7,95.1,35.3,4.9,Ginger(Green)
21.2,85.9,269.2,55.2,101.3,18.0,7.4,Mustard
30.5,56.4,249.1,120.6,122.7,64.2,6.5,Pointed gourd (Parval)
31.9,83.4,94.0,48.1,81.4,139.4,8.0,Onion Green
33.6,68.8,172.4,77.4,72.9,11.0,7.4,Cowpea (Lobia/Karamani)
29.1,36.1,82.4,118.5,56.4,149.3,7.5,Cotton
22.3,31.7,102.8,60.5,60.7,9.1,6.9,Corriander seed
13.5,40.1,138.0,106.6,73.5,130.8,8.4,Spinach
29.9,36.4,173.1,2.3,56.7,11.2,8.1,Pomegranate
14.2,75.8,77.2,137.4,55.3,158.9,5.9,Pumpkin
36.2,32.9,146.4,22.2,100.8,21.7,7.2,Cow
18.1,33.4,182.8,131.1,5.7,25.0,6.3,Jute
27.5,32.9,203.8,17.2,71.9,137.2,5.1,Chili Red
20.0,64.7,74.5,130.9,48.8,204.5,8.4,Guar
12.3,81.1,120.0,85.4,5.5,158.1,4.9,Ridgeguard(Tori)
10.0,63.6,197.7,136.1,52.4,80.8,5.3,Banana - Green
19.8,71.4,65.3,120.0,118.4,202.0,8.2,Coconut
27.5,55.3,292.3,7.9,85.8,176.0,6.4,Mango (Raw-Ripe)
34.7,76.8,206.4,35.7,15.1,51.8,6.5,Cherry
11.2,80.2,292.6,11.7,35.8,138.5,7.7,Sweet Potato
36.6,83.2,56.0,53.6,76.3,139.1,5.6,Ginger(Green)
24.0,83.7,243.4,31.8,127.4,13.8,6.2,Pumpkin
15.9,68.5,254.3,78.4,37.0,53.8,4.7,Goat
18.3,85.0,147.0,70.5,47.7,135.9,8.5,She Buffalo
25.0,68.7,177.6,16.8,45.2,164.5,7.9,Linseed
28.2,74.8,237.4,27.5,0.1,75.0,8.2,Amla(Nelli Kai)
14.7,32.0,297.5,67.5,83.0,126.3,7.7,Cauliflower
11.7,38.9,194.2,103.5,11.1,188.8,8.4,Soanf
35.6,84.9,116.3,126.6,46.5,113.2,4.7,Almond(Badam)
31.6,59.4,237.8,72.1,12.5,150.8,7.8,Cauliflower
18.1,62.9,140.0,75.6,58.9,171.5,4.8,Mango (Raw-Ripe)
20.0,51.3,107.4,110.5,20.3,54.9,5.7,Bengal Gram Dal (Chana Dal)
23.9,73.9,51.3,21.3,3.0,203.5,7.5,Grapes
22.1,86.8,130.0,25.7,53.0,137.3,7.3,Mango (Raw-Ripe)
27.6,72.1,220.0,57.1,2.2,119.5,5.5,Tomato
11.5,58.8,230.8,55.1,31.5,155.6,7.6,Corriander seed
23.0,69.2,55.8,96.8,3.2,38.0,6.9,Onion
11.0,72.6,257.6,88.9,131.2,143.1,6.0,Bhindi(Ladies Finger)
34.6,45.2,50.3,22.3,67.9,193.6,4.9,Sugar
30.7,55.3,263.5,108.0,9.4,127.3,5.4,Linseed
18.1,81.7,199.2,82.8,88.6,147.4,5.8,Ox
20.1,34.0,242.8,30.8,89.4,164.9,5.1,Cabbage
21.6,71.4,200.6,15.0,73.7,150.8,8.5,Ginger(Dry)
36.3,32.5,149.4,106.7,66.0,54.8,5.4,Sabu Dan
14.1,52.1,230.5,24.4,85.6,142.5,5.9,Sweet Pumpkin
29.7,60.4,233.3,58.9,0.6,54.2,8.3,Ground Nut Seed
39.9,74.2,71.9,2.8,104.3,90.0,7.6,Litchi
36.6,49.5,275.2,139.5,119.7,173.2,5.5,Water Melon
20.1,83.1,179.6,56.2,131.3,19.1,6.4,Karbuja(Musk Melon)
11.2,57.3,272.7,79.7,120.7,203.3,5.2,Litchi
21.0,53.8,255.4,11.3,45.9,198.1,5.1,Gur(Jaggery)
10.8,35.0,159.4,33.0,142.7,111.2,7.1,Coriander(Leaves)
17.8,78.0,137.8,67.9,27.3,99.6,6.6,Sweet Pumpkin
24.6,39.8,282.5,46.0,114.3,182.7,5.9,Methi Seeds
23.4,77.9,255.6,120.1,132.9,88.4,5.8,Karbuja(Musk Melon)
24.3,49.1,172.3,120.3,85.9,142.4,6.0,Chow Chow
12.4,74.0,273.0,22.8,105.2,91.2,7.5,Bengal Gram Dal (Chana Dal)
35.8,80.5,148.0,62.6,17.4,192.3,8.3,Cucumbar(Kheera)
25.8,37.7,168.7,78.1,64.7,14.2,6.4,Black pepper
21.8,65.8,86.2,126.0,58.6,65.8,7.5,Wheat
22.4,34.5,238.9,56.2,49.7,104.4,7.3,Water Melon
23.8,72.6,295.9,7.0,14.0,147.7,5.6,She Buffalo
12.6,67.0,114.2,74.4,136.6,117.4,8.2,Raddish
22.3,72.0,209.7,74.5,111.4,155.4,7.0,Arhar (Tur/Red Gram)(Whole)
15.4,86.9,104.7,45.7,109.6,80.7,6.9,Mango (Raw-Ripe)
37.2,33.3,258.3,64.1,37.5,180.1,5.3,Karbuja(Musk Melon)
11.7,76.8,226.4,73.9,47.3,38.6,6.4,Green Peas
20.7,79.7,55.7,34.1,22.1,176.1,6.4,Jute
21.4,70.1,293.7,84.9,104.6,18.0,7.0,Jack Fruit
11.5,78.7,66.3,17.8,17.3,203.8,5.2,Elephant Yam (Suran)
18.7,76.0,152.4,124.2,139.7,176.3,6.6,Bottle gourd
17.3,49.8,226.4,1.3,45.9,139.5,5.1,Marigold(Calcutta)
34.1,83.5,62.9,73.8,15.6,41.2,8.1,Elephant Yam (Suran)
14.1,69.5,294.5,15.6,67.0,37.0,7.5,Bottle gourd
33.9,45.1,64.6,56.2,118.9,25.9,7.2,Bengal Gram(Gram)(Whole)
18.0,41.7,92.3,21.6,124.1,105.5,4.9,Wheat
13.3,56.4,100.4,125.4,68.9,115.5,7.3,Bengal Gram Dal (Chana Dal)
25.7,68.4,134.5,127.0,85.2,17.5,6.3,Masur Dal
32.7,35.7,56.9,56.5,144.1,35.9,7.2,Gur(Jaggery)
26.8,36.8,89.0,137.5,45.9,119.8,5.6,Apple
20.4,70.3,251.4,132.5,58.0,160.6,5.6,Cummin Seed(Jeera)
13.3,67.0,61.2,59.6,73.0,185.9,6.4,Litchi
38.5,80.3,251.3,115.2,135.2,111.6,5.3,Orange
22.8,48.7,158.2,4.5,129.1,113.1,4.9,Litchi
19.2,85.9,107.1,58.8,139.1,65.3,7.1,Soyabean
29.0,33.5,85.4,38.4,86.6,138.5,6.3,Potato
24.2,44.8,195.1,100.9,48.0,123.6,7.8,Mango
36.6,41.8,234.4,40.1,116.4,204.4,4.6,Cummin Seed(Jeera)
35.5,44.0,128.7,115.5,11.5,66.8,6.3,Cinamon(Dalchini)
29.9,33.7,267.8,25.9,32.7,135.6,6.4,Orange
35.5,68.5,258.3,98.1,12.7,156.2,5.2,"Sesamum(Sesame,Gingelly,Til)"
10.4,69.8,94.5,134.5,21.6,85.0,4.8,Snakeguard
31.9,65.3,242.5,132.6,87.2,31.7,5.2,Banana
24.9,77.8,216.0,102.2,44.6,54.0,6.9,Sugarcane
15.4,58.5,213.4,20.4,26.9,41.9,5.5,Chikoos(Sapota)
21.1,30.6,222.3,137.3,140.0,33.0,5.2,Jowar(Sorghum)
23.2,60.3,81.3,104.6,86.5,185.0,5.3,Marigold(Calcutta)
29.1,62.5,105.1,105.4,44.0,56.8,6.4,Tomato
29.6,79.9,293.9,66.4,9.7,9.9,5.7,"Sesamum(Sesame,Gingelly,Til)"
12.4,68.6,166.3,135.9,98.4,2.1,6.4,Cauliflower
32.0,87.2,74.6,75.0,45.3,46.2,6.5,Cotton
21.3,78.9,157.7,93.6,44.7,42.9,6.1,Groundnut
35.9,36.9,267.4,83.9,123.2,177.8,6.9,Bhindi(Ladies Finger)
20.9,54.1,55.8,82.5,17.7,43.8,7.4,Long Melon(Kakri)
21.1,83.3,166.1,72.3,48.3,56.7,7.1,Jack Fruit
29.4,39.3,186.8,12.2,54.7,84.8,4.7,Green Chilli
19.5,52.1,57.1,110.0,140.6,157.8,6.6,Sweet Potato
14.1,36.0,102.2,129.6,60.1,81.1,5.8,Jowar(Sorghum)
17.7,56.1,102.4,5.3,85.3,177.2,4.6,French Beans (Frasbean)
15.3,55.7,294.1,46.8,91.3,202.7,5.6,Elephant Yam (Suran)
20.6,50.2,115.6,73.2,91.8,118.5,5.5,Wheat
